Track Name,Track ID,Duration (ms),Track Popularity,Track Number,URI,Album Name,Album ID,Artist Name,Track GQ,Artist ID,Artist Popularity,Followers,Genres,Artist GQ
Eternity,6p3DzMUqCSaxl3mvtxBbiz,156681,60,6,spotify:track:6p3DzMUqCSaxl3mvtxBbiz,CINEMA PARADISE,4sJqg93IDEPUQlj4CwQacF,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
The Sea - ZB1 Remake,10WDNCAnPkUUZhAZneTWNh,160105,61,3,spotify:track:10WDNCAnPkUUZhAZneTWNh,CINEMA PARADISE,4sJqg93IDEPUQlj4CwQacF,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
SWEAT,3BzjdhbQH8VlQ81RbvRoV8,191018,60,1,spotify:track:3BzjdhbQH8VlQ81RbvRoV8,SWEAT,0s6DjhEFFZOUSfnFmPMVIG,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
Road Movie,4R4tnT0Av8hOulD9Kjo8pd,180402,60,5,spotify:track:4R4tnT0Av8hOulD9Kjo8pd,CINEMA PARADISE,4sJqg93IDEPUQlj4CwQacF,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
YURA YURA - Korean Version,1f9mgpjuSsEs0gCq2OfjCV,184715,58,7,spotify:track:1f9mgpjuSsEs0gCq2OfjCV,CINEMA PARADISE,4sJqg93IDEPUQlj4CwQacF,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
CRUSH,2qiWQf7ka0C4XoA7JAZ1q5,169040,58,3,spotify:track:2qiWQf7ka0C4XoA7JAZ1q5,MELTING POINT,5XHHcWUt6zy1nkbzt707ys,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
Always,5AZjB4QYB3ZQ45gVO0b8We,129598,56,6,spotify:track:5AZjB4QYB3ZQ45gVO0b8We,YOUTH IN THE SHADE,7fV7RChHagCcKRnAaDRXuX,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
MELTING POINT,6Sj39jSqhxjJ8K66Mw8hrU,173029,54,1,spotify:track:6Sj39jSqhxjJ8K66Mw8hrU,MELTING POINT,5XHHcWUt6zy1nkbzt707ys,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
Dear ECLIPSE,2RFKh6vVYQuUtG5iIaIocR,169591,54,3,spotify:track:2RFKh6vVYQuUtG5iIaIocR,You had me at HELLO,1f7EBZExZ8wFWgacxTLDdM,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
Take My Hand,2fpul5lhD5I0fHQrwliJku,215049,54,2,spotify:track:2fpul5lhD5I0fHQrwliJku,MELTING POINT,5XHHcWUt6zy1nkbzt707ys,ZEROBASEONE,5th gen k-pop,7cjg7EkeZy3OI5o9Qthc6n,68,716102,5th gen k-pop,k-pop
plot twist,0aZG8KWrpRnsGL0loUkfSj,152400,70,1,spotify:track:0aZG8KWrpRnsGL0loUkfSj,TWS 1st Mini Album 'Sparkling Blue',25qO1VYd8BuT8m5w8CFpdG,TWS,5th gen k-pop,4GgBKgxhc649frZDHcXIEz,62,371501,5th gen k-pop,k-pop
"If I’m S, Can You Be My N?",2y8vRHEoz15sYDmxyrDePO,168026,69,2,spotify:track:2y8vRHEoz15sYDmxyrDePO,TWS 2nd Mini Album 'SUMMER BEAT!',03QRqvvQFLDaJM711Gkn03,TWS,5th gen k-pop,4GgBKgxhc649frZDHcXIEz,62,371501,5th gen k-pop,k-pop
hey! hey!,6vSpm3PAXA1PLyEINx3DJC,192600,61,1,spotify:track:6vSpm3PAXA1PLyEINx3DJC,hey! hey!,6yGdGCWksLfDes9U81SRkP,TWS,5th gen k-pop,4GgBKgxhc649frZDHcXIEz,62,371501,5th gen k-pop,k-pop
Virtual Angel,1iGNZerzZHm2GLu7k1OS3J,173640,62,2,spotify:track:1iGNZerzZHm2GLu7k1OS3J,<Dall>,0hJloArA2Kb9xNBIv34osS,ARTMS,5th gen k-pop,213zHiFZwtDVEqyxeCbk07,53,130166,5th gen k-pop,5th gen k-pop
Candy Crush,1TsY0n1qB8s54TtB1pMajQ,180600,50,6,spotify:track:1TsY0n1qB8s54TtB1pMajQ,<Dall>,0hJloArA2Kb9xNBIv34osS,ARTMS,5th gen k-pop,213zHiFZwtDVEqyxeCbk07,53,130166,5th gen k-pop,5th gen k-pop
Birth,4ZUA6yMs1NQDpIxvk6f3qY,162373,52,11,spotify:track:4ZUA6yMs1NQDpIxvk6f3qY,<Dall>,0hJloArA2Kb9xNBIv34osS,ARTMS,5th gen k-pop,213zHiFZwtDVEqyxeCbk07,53,130166,5th gen k-pop,5th gen k-pop
Perfume,0jd4aa9XgV5eom0ez0WBrD,167626,63,1,spotify:track:0jd4aa9XgV5eom0ez0WBrD,Perfume - The 1st Mini Album,3sVBVr420an61GAwib9AYk,NCT DOJAEJUNG,5th gen k-pop,0W0w607z3JEA1vXLz9FVGw,51,482596,5th gen k-pop,k-pop boy group
Kiss,6iirdwpyu2Ohg3iVdu4vXl,180933,54,2,spotify:track:6iirdwpyu2Ohg3iVdu4vXl,Perfume - The 1st Mini Album,3sVBVr420an61GAwib9AYk,NCT DOJAEJUNG,5th gen k-pop,0W0w607z3JEA1vXLz9FVGw,51,482596,5th gen k-pop,k-pop boy group
BADVILLAIN,3BBBK2wYC1TLOyBLnSfWTI,189283,66,1,spotify:track:3BBBK2wYC1TLOyBLnSfWTI,OVERSTEP,15rdrWfjFtnMnzdZIemvoQ,BADVILLAIN,5th gen k-pop,2Y7fY3aflbCTxp6h5hw0CV,53,109146,5th gen k-pop,5th gen k-pop
YAH-HO (BADTITUDE),7MGHY91IHRqbhm6w4tPhYp,132586,55,2,spotify:track:7MGHY91IHRqbhm6w4tPhYp,OVERSTEP,15rdrWfjFtnMnzdZIemvoQ,BADVILLAIN,5th gen k-pop,2Y7fY3aflbCTxp6h5hw0CV,53,109146,5th gen k-pop,5th gen k-pop
HURRICANE,6oOQzwWhv7RW0QmuPupgQX,149960,56,1,spotify:track:6oOQzwWhv7RW0QmuPupgQX,HURRICANE,7sRIyO45mBnqimcG7Sk4k4,BADVILLAIN,5th gen k-pop,2Y7fY3aflbCTxp6h5hw0CV,53,109146,5th gen k-pop,5th gen k-pop
+82,4SUTbEZVSevp34tPxmbzoW,83333,53,3,spotify:track:4SUTbEZVSevp34tPxmbzoW,OVERSTEP,15rdrWfjFtnMnzdZIemvoQ,BADVILLAIN,5th gen k-pop,2Y7fY3aflbCTxp6h5hw0CV,53,109146,5th gen k-pop,5th gen k-pop
XXL,05QXjyZgsAq6J84J6SlbyV,152865,60,2,spotify:track:05QXjyZgsAq6J84J6SlbyV,XXL EP,0EbH9upNSg6zsdFZ8g11Yl,YOUNG POSSE,5th gen k-pop,5bxwvIM9PX0CkpS6f1L2Ff,53,218505,5th gen k-pop,5th gen k-pop
ATE THAT,6spCL6M22BQACNDd70Gov3,180236,61,2,spotify:track:6spCL6M22BQACNDd70Gov3,ATE THAT EP,0SUJCQGGE2SMg1ziHwGFHK,YOUNG POSSE,5th gen k-pop,5bxwvIM9PX0CkpS6f1L2Ff,53,218505,5th gen k-pop,5th gen k-pop
Curious,0O0ivmVOezvyrCkcxEvrCl,191093,65,1,spotify:track:0O0ivmVOezvyrCkcxEvrCl,CURIOUS,5SooWgzvq5BzwkQV57ltbM,UNIS,5th gen k-pop,48xyu8QHo1IhsQZGlgNGYZ,55,180820,5th gen k-pop,5th gen k-pop
SUPERWOMAN,4NZZdFybgGq1Xwx4wq2BdB,188133,58,1,spotify:track:4NZZdFybgGq1Xwx4wq2BdB,The 1st Mini Album 'WE UNIS',3pix2U5QbFUSwOeF1M9Eim,UNIS,5th gen k-pop,48xyu8QHo1IhsQZGlgNGYZ,55,180820,5th gen k-pop,5th gen k-pop
Only One,20zQ5Kf2lZA1awa8csGNdJ,176030,56,1,spotify:track:20zQ5Kf2lZA1awa8csGNdJ,Only One,3CDMv5m8ffHTAXidBmY2XQ,VCHA,5th gen k-pop,3k6TH9knHgthYJiEVDUC2s,48,364046,5th gen k-pop,5th gen k-pop
Pump Up The Volume!,34DtDWmIUacoop6Md298vE,179386,65,1,spotify:track:34DtDWmIUacoop6Md298vE,Pump Up The Volume!,2umFPxDbxvmTOnGjfGcttm,PLAVE,5th gen k-pop,0k2zyzGq6HX383VlMBOvRG,60,172260,5th gen k-pop,5th gen k-pop
Watch Me Woo!,1NubJcJa12xLssOkQfWZDZ,135853,58,1,spotify:track:1NubJcJa12xLssOkQfWZDZ,ASTERUM : 134-1,6uDZ4HPxwnOMpykpzpylDS,PLAVE,5th gen k-pop,0k2zyzGq6HX383VlMBOvRG,60,172260,5th gen k-pop,5th gen k-pop
I WANNA KNOW,4ki0EcH3qL0DEbXqZIz1GI,164133,61,1,spotify:track:4ki0EcH3qL0DEbXqZIz1GI,"EXchange3, Pt. 4 (Original Soundtrack)",0IgxB341S7p4sTGH29uTg4,ZHANG HAO,5th gen k-pop,19Vc3zeXWnOUUsAYiXgjCX,45,34262,5th gen k-pop,5th gen k-pop
DIORAMA,5Z3woeK4H1sTvLXnJAwaNI,166280,57,1,spotify:track:5Z3woeK4H1sTvLXnJAwaNI,LOOP,1j8kzYnKuztDWliT8V8Qto,Yves,5th gen k-pop,6AkddQqEu75QRbsCo12zce,52,95037,5th gen k-pop,5th gen k-pop
TRICKY HOUSE,2MeEPaL5HsW9njvrtP0Agj,184769,56,3,spotify:track:2MeEPaL5HsW9njvrtP0Agj,HOUSE OF TRICKY : Doorbell Ringing,6AO0SV6HUmKSu85OECxtYK,xikers,5th gen k-pop,6QHP8St0MzfNDqjKpwtMht,51,397357,5th gen k-pop,k-pop boy group
PANDORA,70yszWsLJvNZuZwaHNMROf,196826,58,1,spotify:track:70yszWsLJvNZuZwaHNMROf,PANDORA'S BOX,3uYJ8J1nYZB3sXjRNKWHGz,MAVE:,5th gen k-pop,2ec7y2L98sHDYFylr7KqEx,43,221385,5th gen k-pop,k-pop girl group
T.B.H,39gaUtq2z4ejJbno7tWHbL,175880,60,1,spotify:track:39gaUtq2z4ejJbno7tWHbL,1st Mini Album 'MANITO',58749dw7F011CU9lRmX0MO,QWER,5th gen k-pop,0XufO9nLOKNN0w0qNrDrZy,49,87974,5th gen k-pop,5th gen k-pop
Wait,1KkC3Nzxv3OZorm5m1843p,158800,57,1,spotify:track:1KkC3Nzxv3OZorm5m1843p,Wait,3D7f39m0ONz8okCm5o9Bxg,DINO,5th gen k-pop,5YaeXxzvqGNBCguELlKo6G,43,185309,5th gen k-pop,5th gen k-pop
POMEGRANATE,3Q8GCPoTScUsRREqzxWUfV,209026,55,2,spotify:track:3Q8GCPoTScUsRREqzxWUfV,The Abysmal EP,48hFgSWs5hl3drMtRVP7RF,hannah bahng,5th gen k-pop,2oTW5kYNj4eIgp68Z5W4D9,48,397493,5th gen k-pop,5th gen k-pop
perfect blues,4UYGWc93id6Y6wIqE4IVNn,160613,54,1,spotify:track:4UYGWc93id6Y6wIqE4IVNn,perfect blues,1Kx0W00LmD3fFldHrj6Kw3,hannah bahng,5th gen k-pop,2oTW5kYNj4eIgp68Z5W4D9,48,397493,5th gen k-pop,5th gen k-pop
BYOB (bring your own best friend),2zoLJs2jC0uiy59KJAWL2h,158068,51,1,spotify:track:2zoLJs2jC0uiy59KJAWL2h,Billlie 'BYOB (bring your own best friend)',4k9r7qGZQi1kLGMWlyn8Xl,Billlie,5th gen k-pop,2GQxKDojobwBjZMPf7aoh0,49,627211,5th gen k-pop,5th gen k-pop
TTYL,3AXryyinIY17WLddIcNjwT,183786,53,2,spotify:track:3AXryyinIY17WLddIcNjwT,TTYL,3YTXG84SaFHqRP7zXRdCHg,Loossemble,5th gen k-pop,1kbVoxpFh1eDOXumLmVdKY,50,150854,5th gen k-pop,5th gen k-pop
10 Minutes,2Tfv41qZ0U3ahZiKiDBa4a,236147,68,4,spotify:track:2Tfv41qZ0U3ahZiKiDBa4a,Stylish…,2uTwUONoLUhlpM6r324B2b,Lee Hyori,classic k-pop,4FjoOJAndC0s9ZJUo6VGc5,54,158050,classic k-pop,classic k-pop
Miss Korea,7v4T4qeHh2Y8Rg7HQWaFSS,235624,55,2,spotify:track:7v4T4qeHh2Y8Rg7HQWaFSS,MONOCHROME,7Bhg7EOxBASEzLV3U6DnjK,Lee Hyori,classic k-pop,4FjoOJAndC0s9ZJUo6VGc5,54,158050,classic k-pop,classic k-pop
Perfect Man,115a4lQhDJGnu4QVSa8bUW,205000,53,2,spotify:track:115a4lQhDJGnu4QVSa8bUW,Perfect Man - The 5th Album,69Lv2IpuvYd0ccNJR3AOlV,SHINHWA,classic k-pop,0jVvkFPa6YbFXQ3Qmhita0,42,291455,classic k-pop,k-pop boy group
Rainism,7gi78So1cUdeqgJKb8Y7oM,217386,54,2,spotify:track:7gi78So1cUdeqgJKb8Y7oM,RAINISM,7eYQ6ViPr01bZChH9cz7Fm,Rain,classic k-pop,5L4EafeXwZ0stGuPtGr5Tz,46,137646,classic k-pop,classic k-pop
Switch to me (duet with JYP),1LjhBbl5MvGz2rYcz5Fhgm,197204,43,1,spotify:track:1LjhBbl5MvGz2rYcz5Fhgm,Switch to me (duet with JYP),3XnNc5DV6LdZODUjV3YJVp,Rain,classic k-pop,5L4EafeXwZ0stGuPtGr5Tz,46,137646,classic k-pop,classic k-pop
It′s Raining,3mBNDtEiA1bLDYro9glUR5,220760,41,2,spotify:track:3mBNDtEiA1bLDYro9glUR5,It's Raining,45ngiRidCweoSOwjcSsj0A,Rain,classic k-pop,5L4EafeXwZ0stGuPtGr5Tz,46,137646,classic k-pop,classic k-pop
말하자면,3fCkxCmaOwJ8UuZD1N4Okx,215849,48,2,spotify:track:3fCkxCmaOwJ8UuZD1N4Okx,김성재,2bklVpbuK5jsVrLpebiu9o,Kim Sung Jae,classic k-pop,7e7pwSr2mLxAq1QbWkzghk,35,10196,classic k-pop,classic k-pop
CANDY,0K25zmumCzn2kFmh9zcLWy,217226,47,1,spotify:track:0K25zmumCzn2kFmh9zcLWy,We Hate All Kinds of Violence... - The 1st Album,23Xh3YpgzRuJ2DAW5X7MsP,H.O.T.,classic k-pop,5JrfgZAgqAMywJpLpJM0eS,37,66040,classic k-pop,classic k-pop
응급실,5XVEx1pTUR4T7ABtXoGGxx,226548,50,12,spotify:track:5XVEx1pTUR4T7ABtXoGGxx,izi 1집,1KTUBQHfKhX9F2X01sqEO8,Izi,classic k-pop,4PPkRMbw2jIs7flJkl4okf,35,3678,classic k-pop,classic k-pop
깊은 밤을 날아서,5vVL45nncczKCWS0uIQpzN,182866,47,6,spotify:track:5vVL45nncczKCWS0uIQpzN,이문세 4집,031envKZiWUDD9cRdb0ZbX,Lee Moon Sae,classic k-pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
소녀,3TiVCPJrFiBzpAverOkPL1,220053,41,7,spotify:track:3TiVCPJrFiBzpAverOkPL1,3집 - 난 아직 모르잖아요,0YL0Rdm6wtQcTwqK7qkyEs,Lee Moon Sae,classic k-pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
옛 사랑,4ceWmKRPe3PGXz4ZyEt3le,286589,38,1,spotify:track:4ceWmKRPe3PGXz4ZyEt3le,이문세 7집 VII,0AtA5WA9wdMmoaIGjPobJ5,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
가로수 그늘 아래서면,2X1Cqlc3jMEw7j5scnt6Xv,136666,36,1,spotify:track:2X1Cqlc3jMEw7j5scnt6Xv,독창회 Ⅱ 1981~2002 (Live),4GwoC91P9MEZfyuk3ObLBb,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
그녀의 웃음소리뿐,3cYwojQBARfO4er7J65RJ6,398773,35,9,spotify:track:3cYwojQBARfO4er7J65RJ6,이문세 4집,031envKZiWUDD9cRdb0ZbX,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
붉은 노을,5LEMsJ8DAsCqYOlmJciFSY,229026,36,2,spotify:track:5LEMsJ8DAsCqYOlmJciFSY,"이문세, 양희은 골든",0gPxhylyjY1oWRKW0gh4Zx,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
사랑은 늘 도망가,6unItvqJFf1FeuJCMXC2Fw,235909,35,1,spotify:track:6unItvqJFf1FeuJCMXC2Fw,"욕망의 불꽃 (Music from the Original TV Series), Vol.1",6mg1RDBCUSM87ohwo7xy9a,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
붉은 노을,2OeL78gyCvmzxgU2ENHGAm,229626,38,7,spotify:track:2OeL78gyCvmzxgU2ENHGAm,이문세 5집,3lHjQz88de4Wj0fXhkqLos,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
사랑이 지나가면,65qlfeIbQfPBivU0UjhZtA,253306,32,4,spotify:track:65qlfeIbQfPBivU0UjhZtA,"이문세, 양희은 골든",0gPxhylyjY1oWRKW0gh4Zx,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
Talk About Love,4jJG67ZARJRVBBIXMf0qpM,218000,37,1,spotify:track:4jJG67ZARJRVBBIXMf0qpM,"The Good Bad Mother (Original Television Soundtrack, Pt. 6)",2KFsvdLGizodPJeSc39k30,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
빗속에서,4DdbEmj1VLQMz9KJq87dlX,235866,33,4,spotify:track:4DdbEmj1VLQMz9KJq87dlX,3집 - 난 아직 모르잖아요,0YL0Rdm6wtQcTwqK7qkyEs,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
A welcome rain,4SqpquPJteiw7ksQA8I1Is,288284,38,1,spotify:track:4SqpquPJteiw7ksQA8I1Is,"Angel's last mission : love (Original Television Soundtrack), Pt.1",4Z12eNLHqs4MNtK2m14f77,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
소녀,06hyVZeZrKaQlbIDKgbpV9,153560,30,2,spotify:track:06hyVZeZrKaQlbIDKgbpV9,독창회 Ⅱ 1981~2002 (Live),4GwoC91P9MEZfyuk3ObLBb,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
밤이 머무는 곳에,14YOLgX7qM1iOfmgKRefTv,255160,30,2,spotify:track:14YOLgX7qM1iOfmgKRefTv,이문세 4집,031envKZiWUDD9cRdb0ZbX,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
가을이 오면,4vAsEmAmWVIp1itW7F1feQ,219760,31,5,spotify:track:4vAsEmAmWVIp1itW7F1feQ,이문세 4집,031envKZiWUDD9cRdb0ZbX,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
가로수 그늘아래 서면,4MqEaHWJZSa3GKEchjYWN6,331533,32,6,spotify:track:4MqEaHWJZSa3GKEchjYWN6,이문세 5집,3lHjQz88de4Wj0fXhkqLos,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
옛사랑,4bIXDxPN1ddswIpU8WstIT,277560,29,22,spotify:track:4bIXDxPN1ddswIpU8WstIT,독창회 1981-1999,3qz7MykVuwkGdyI24VfDYF,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
광화문 연가,2HlcvbdJJyZDLbHtRtqAja,223493,28,3,spotify:track:2HlcvbdJJyZDLbHtRtqAja,이문세 5집,3lHjQz88de4Wj0fXhkqLos,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
휘파람,3G9dGrDJAPTDtJCGk8VF5i,298760,28,5,spotify:track:3G9dGrDJAPTDtJCGk8VF5i,독창회 Ⅱ 1981~2002 (Live),4GwoC91P9MEZfyuk3ObLBb,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
사랑이 지나가면,4XwtIHrmFuMNwu3c35kh5B,253240,28,1,spotify:track:4XwtIHrmFuMNwu3c35kh5B,이문세 4집,031envKZiWUDD9cRdb0ZbX,Lee Moon Sae,classic korean pop,2eVlgLy3Aym09gM3dqx6cq,44,162345,classic korean pop,classic k-pop
Coming of age ceremony,2adWXRegCboef5ZOjW3ffe,210079,48,3,spotify:track:2adWXRegCboef5ZOjW3ffe,Coming of age ceremony,05plPnpK2TV7kYxM9S9kIF,parkjiyoon,classic k-pop,2NVYd7nCno3gh2Bz9pWtfi,43,37733,classic k-pop,classic k-pop
가시,7csMuPqdOPaFKby0AoRYL5,241506,46,8,spotify:track:7csMuPqdOPaFKby0AoRYL5,Buzz Effect,5x4zrXuHdIusSB0umnih8n,BUZZ,classic k-pop,4SdXXEHKFa5NSoh10QxeN2,40,90441,classic k-pop,classic k-pop
겁쟁이,6Ef8tkhiFOOFOAeaQBFqtA,283960,40,1,spotify:track:6Ef8tkhiFOOFOAeaQBFqtA,Buzz Effect,5x4zrXuHdIusSB0umnih8n,BUZZ,classic korean pop,4SdXXEHKFa5NSoh10QxeN2,40,90441,classic k-pop,classic k-pop
나에게로 떠나는 여행,4K35mmvZKAq3ue2TyXisMW,208000,41,5,spotify:track:4K35mmvZKAq3ue2TyXisMW,Buzz Effect,5x4zrXuHdIusSB0umnih8n,BUZZ,classic korean pop,4SdXXEHKFa5NSoh10QxeN2,40,90441,classic k-pop,classic k-pop
남자를 몰라,14X8vgIFfedRp3Yh8ocLYw,252760,40,7,spotify:track:14X8vgIFfedRp3Yh8ocLYw,Perfect,3REFgNSvxgTma5ABhy3u4W,BUZZ,classic korean pop,4SdXXEHKFa5NSoh10QxeN2,40,90441,classic k-pop,classic k-pop
Monologue,0ay8fHEeIE1n4Mt6qKaTyt,259799,37,1,spotify:track:0ay8fHEeIE1n4Mt6qKaTyt,Morning Of Buzz,0ZEhWeY6nR0uGZddxRpLGX,BUZZ,classic korean pop,4SdXXEHKFa5NSoh10QxeN2,40,90441,classic k-pop,classic k-pop
You Don't Know Men,5HlhynrLSnGBWfZaTOXkGc,253879,34,2,spotify:track:5HlhynrLSnGBWfZaTOXkGc,fuzz . Buzz,0gLmRYm4KjIRmYM9jUcEux,BUZZ,classic korean pop,4SdXXEHKFa5NSoh10QxeN2,40,90441,classic k-pop,classic k-pop
The Love,0BL9z9DSwyVaf1qtAXMzgW,239204,33,2,spotify:track:0BL9z9DSwyVaf1qtAXMzgW,`Be One` - Buzz The 1st Mini Album,6f1N5tucaSQHQlTIVOgsl4,BUZZ,classic korean pop,4SdXXEHKFa5NSoh10QxeN2,40,90441,classic k-pop,classic k-pop
Coward,2xHahRoYZyVXOZWptGajm0,278278,32,9,spotify:track:2xHahRoYZyVXOZWptGajm0,fuzz . Buzz,0gLmRYm4KjIRmYM9jUcEux,BUZZ,classic korean pop,4SdXXEHKFa5NSoh10QxeN2,40,90441,classic k-pop,classic k-pop
Dreams Come True,6whFRgwg7je2SYzpSfansM,245773,43,2,spotify:track:6whFRgwg7je2SYzpSfansM,SHOO. EUGENE. SEA - The 2nd Album,28tAVahvzLKAVZ6ewYUrvl,S.E.S.,classic k-pop,61HUG80Xma4rnXsqfZkzeM,38,75544,classic k-pop,k-pop girl group
(′Cause) I′m Your Girl,5I8mg57tDvhGGGC3x14mIZ,225560,42,1,spotify:track:5I8mg57tDvhGGGC3x14mIZ,S.E.S. - The 1st Album,795tqw58HZUK0Gro9GvneZ,S.E.S.,classic k-pop,61HUG80Xma4rnXsqfZkzeM,38,75544,classic k-pop,k-pop girl group
No matter where,7oT5JOWwxnwcZRI6NLzhWs,331154,45,2,spotify:track:7oT5JOWwxnwcZRI6NLzhWs,Pathos,42FCxz16YLTZ1nw5lVfpaR,M.C the Max,classic k-pop,3MaRWfwKpbYnkYHC5gRKYo,42,174502,classic k-pop,classic k-pop
잠시만 안녕,7fyEwJts3Fv2D4MIt5I1M9,408678,37,13,spotify:track:7fyEwJts3Fv2D4MIt5I1M9,M.C The Max! Vol.1,0FPzOi7YqDtrJAqnfq3O4T,M.C the Max,classic korean pop,3MaRWfwKpbYnkYHC5gRKYo,42,174502,classic k-pop,classic k-pop
Wind Beneath Your Wings,1opMP3YI5driRBHAuTzrXR,235814,44,1,spotify:track:1opMP3YI5driRBHAuTzrXR,Descendants Of The Sun Pt.9 (Original Television Soundtrack),1ijtrIo5LrIB0TxJVFXNUL,M.C the Max,classic korean pop,3MaRWfwKpbYnkYHC5gRKYo,42,174502,classic k-pop,classic k-pop
One Love,5alMW854ShjDbupOJtaNKC,261580,39,3,spotify:track:5alMW854ShjDbupOJtaNKC,M.C The Max! Vol.1,0FPzOi7YqDtrJAqnfq3O4T,M.C the Max,classic korean pop,3MaRWfwKpbYnkYHC5gRKYo,42,174502,classic k-pop,classic k-pop
행복하지말아요,5XyvfAC8S62CHQL2Z3BVYP,358870,36,4,spotify:track:5XyvfAC8S62CHQL2Z3BVYP,Mc The Max - Solitude Love…,07h13PO2OlSAnrYYPRb133,M.C the Max,classic korean pop,3MaRWfwKpbYnkYHC5gRKYo,42,174502,classic k-pop,classic k-pop
One Day Only,2JJTLtccyOLEqFGMaJEyZv,256746,38,1,spotify:track:2JJTLtccyOLEqFGMaJEyZv,Circular,4lRCZxpFrnsWWdeT0T0qVn,M.C the Max,classic korean pop,3MaRWfwKpbYnkYHC5gRKYo,42,174502,classic k-pop,classic k-pop
After You’ve Gone,6MbO4CpHNgsdV4dn2cGKWp,246693,37,2,spotify:track:6MbO4CpHNgsdV4dn2cGKWp,Circular,4lRCZxpFrnsWWdeT0T0qVn,M.C the Max,classic korean pop,3MaRWfwKpbYnkYHC5gRKYo,42,174502,classic k-pop,classic k-pop
Wrongful Meeting,3tWBKBa1l96An8KFfGo0Lx,258160,40,6,spotify:track:3tWBKBa1l96An8KFfGo0Lx,Kim Gun Mo 3,7MC1rUuYaRivDt9xHwxyPO,Kim Gun Mo,classic k-pop,7ueOlHsDGBjqZfjpDj4oJO,37,30085,classic k-pop,classic k-pop
the moon of Seoul,33q2T6Bt6N1JKGQ4lSYjPm,223080,41,2,spotify:track:33q2T6Bt6N1JKGQ4lSYjPm,Be Like…,0MmooZaQHSHgGD0bH3p6CH,Kim Gun Mo,classic k-pop,7ueOlHsDGBjqZfjpDj4oJO,37,30085,classic k-pop,classic k-pop
A Beautiful Farewell,4uYt1qSWwaXnPttPgDdEfZ,250680,36,1,spotify:track:4uYt1qSWwaXnPttPgDdEfZ,Kim Gun Mo 3,7MC1rUuYaRivDt9xHwxyPO,Kim Gun Mo,classic korean pop,7ueOlHsDGBjqZfjpDj4oJO,37,30085,classic k-pop,classic k-pop
