Artist Name,Artist ID,Popularity,Followers,Genres,Genre Queried,Artist Image
Derez De’Shon,1C5vXvYnmVVTKw4GVCKGzM,45,326851,"atl trap, memphis hip hop, trap",atl hip hop,https://i.scdn.co/image/ab6761610000e5ebbe02f340fc160f81a4e33a9b
Nivea,15Dh5PvHQj909E0RgAe0aN,47,736424,"atl hip hop, contemporary r&b, hip pop, r&b, urban contemporary",atl hip hop,https://i.scdn.co/image/ab6761610000e5eb6cc553edb6dadc7cf6ace2d2
Arrested Development,5Va9LuEmaZxnbk1gMnjMD7,50,300119,"atl hip hop, conscious hip hop, hip hop, old school atlanta hip hop",atl hip hop,https://i.scdn.co/image/ab6761610000e5eb09f1ef3b76da5758e3bd7ad2
Jarren Benton,5YI7PJwny5JsO7djczHwhP,46,197185,"atl hip hop, deep underground hip hop, indie pop rap",atl hip hop,https://i.scdn.co/image/ab6761610000e5eb9f36b5b4bc770776d1876dc0
Trillville,3jahzTuztFVegfKXChatkY,44,358901,"atl hip hop, crunk, dirty south rap, old school atlanta hip hop",atl hip hop,https://i.scdn.co/image/ab6761610000e5eb17f290d3e7385c4302152e62
Goodie Mob,3F2Y683ovlWT53WKCeq0oj,45,279710,"atl hip hop, conscious hip hop, dirty south rap, hardcore hip hop, old school atlanta hip hop, southern hip hop",atl hip hop,https://i.scdn.co/image/ab6761610000e5eba372b528d76727f3cda88198
Kodie Shane,1CUeN4GnHAGUk9nAXPorF4,45,98827,"atl hip hop, trap queen",atl hip hop,https://i.scdn.co/image/ab6761610000e5ebbf9075f73a45f86935693727
Lil Jairmy,2MqvNhgPzUzBXERkh00GDY,44,107915,"atl trap, houston rap, memphis hip hop",atl hip hop,https://i.scdn.co/image/ab6761610000e5eb11cf0cce7a6cc36138001d45
DJ ESCO,2J0JN7EFN10G1Tty6hX0AN,47,293562,"atl hip hop, trap",atl hip hop,https://i.scdn.co/image/ab6761610000e5eb37b905254dde645c19f0b6b7
Anti Da Menace,7jkEdcZtIMWXlEM5sgZ2uK,43,75649,"atl drill, atl hip hop",atl hip hop,https://i.scdn.co/image/ab6761610000e5eb540e15e3bab735d1d49d94f7
V,3JsHnjpbhX4SnySpvpa9DK,82,18704866,"j-division, korean ost",korean ost,https://i.scdn.co/image/ab6761610000e5eb8e7d00d3aae87cf8fc6946e2
YOON MIRAE,1Do4bSzfUl0KWL9r1fITu0,64,291319,"k-pop, korean ost, korean pop, korean r&b",korean ost,https://i.scdn.co/image/ab6761610000e5eb1787f6596afa03df2d44af87
WOOSUNG,5LHu1iF8m0XtRBEJbbwSoo,59,777970,"k-pop, korean ost",korean ost,https://i.scdn.co/image/ab6761610000e5eb6030f28e5236ab125c73e255
JO YURI,3LFFf4EpKn2krneZ9vozyz,51,362688,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb1605bb0e3881cfc8f63c2c6a
Cha Eun-Woo,76ea6HHCvHlTqhF9I0jtHU,56,857451,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb4bbb3f4534baf705829f3d7a
Whee In,0BqRGrwqndrtNkojXiqIzL,50,925229,"k-pop, korean ost",korean ost,https://i.scdn.co/image/ab6761610000e5ebb8997aa3a0038f3deafd5706
Kim Jong Wan of NELL,7ksQJtsXSRSrI5306UwIgH,51,42402,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b2739995021c07c42df413c64743
Kim Kyung Hee,35CFI6iSFTyM0scQKBu8eE,50,34526,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273a44059e160c1dcc062b6cbb8
SEUNGKWAN,0Vb2DjojEYsasFpc3aTZb6,48,411638,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eba173115fa6db841bf502a726
Sondia,18VQ59noY7aOj59UNMozHp,47,69641,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b2730e4375dc3286b1161ad252f2
sød ven,6Gt5kTPVe7tuYK44gRPVdJ,41,21051,"korean bl ost, modern indie folk",korean ost,https://i.scdn.co/image/ab6761610000e5ebf794e4366db1849bfcd454dd
YOUNGJAE,5qUAtC3NwSLYme4JqjlGfQ,51,302876,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b27333ba1b63127890eb8975fccf
LEE SUHYUN,6zfPiJgoaqNPHsW3fsUlBN,44,151370,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eba5acf0bb8b6fcb1fae74d6ab
YUJU,7Bu0r4MCDX3sbhcFD5IXyx,45,214426,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5ebd40fae46480e4202ef69316d
JEONG SEWOON,2l9aF9jOgB7GI1uyNkx836,47,271115,"k-pop, korean ost",korean ost,https://i.scdn.co/image/ab6761610000e5eb4a2aeef4629b4a89526d71e7
CHO JUNG SEOK,0MU0Hxwaz1daT4FVqx3Smz,47,34505,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b2736fa3ae4086a3822771daec6d
Mido and Falasol,3lBxyv4EPpiE80Ji1Eyfiq,47,73593,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b27305c36e6d6577fe59493e4fab
Shin Yong Jae,2frFGmni9tkRgXYdXmzQvR,44,62770,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b273bb7f4f2280fb29541177c1ab
데이먼스 이어 Damons year,2T5KKZuEEudb7alCJ1pCus,45,70348,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb8f81f3412431924d0c9c4f45
Nam Hye Seung,1vOJqsD0H57xUKg9IcknD9,43,12040,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273fcfb610fc555ec1008faad2f
SG Wannabe,2c3IakpImjWyeXNvyyGsdn,42,172802,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b2733ac88df7e4fe0cb396430bde
Ha Hyun Sang,1jK4qH2wAXqF8v64zvaGRb,43,85643,"korean ost, korean superband",korean ost,https://i.scdn.co/image/ab6761610000e5eb2fb4c2db5dd38ec1319cecc9
Kim Soo Hyun,4rrL5p18CxtmmkT66SuKzZ,45,82238,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb3a70f90468b3d5b2d43e5c8c
CHA NI (SF9),3lrh60OfdaOmmHPQ15wHx8,47,84040,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b2738e1714dc70211341533f457f
SinB,0tZl5OAXf9jYXFmfRGejs2,43,86555,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b2739f7939e31f0b9be669ab79cf
Park Sang Hee,1icVxSPmme4DhN7q0HTM5p,40,2023,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273fcfb610fc555ec1008faad2f
Sandy,4eAQYYrpDuYXiswOkJC9rA,34,3923,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b27373084f72248306786cc62825
Janet Suhh,5xhVZ42ABidt3DS9HJ5Uzm,43,42235,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb1a09fee346c3570b45e9a88c
KIHYUN,52MWHSohXVqTyGhBPRJepS,39,217423,"k-pop, korean ost, korean pop",korean ost,https://i.scdn.co/image/ab6761610000e5eb176affa60bdffe67e37f4230
Lim Jae Beum,7cYFopPCh8aSpBHANLgLaV,37,55512,"k-rock, korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b273e81c5ce27000f21b7d5d1100
Park Sejun,6NudWSh9xMZQ1fQyERNRDW,40,14656,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273a05dd40a1290380ef4ce8da0
Parc Jae Jung,7kXQtwn3ZRTBc8JYNyGwQy,37,50189,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab6761610000e5ebb7aa12ec4e37e36fc4c35443
Sohyang,2TCV57G47ttyy1JsVyucXg,39,62119,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab6761610000e5eb05d389582391fae15cb548c6
JOONIL JUNG,2dhnFfsPxve8lzhwfXVFpS,39,55858,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab6761610000e5eb62933db24e89f41395fb504c
Sunjae,0MeOKtKKNYUBM075fR930L,43,34366,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b2737586df37045fac4300c39462
BYUL,2uoSZGvqrwdjVgn9fOUjQp,39,7407,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5ebd22305a4f737439e5ac0a558
KLANG,3lxXfdGXe8k188bUZgKqgF,38,25782,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb7c358395e7611c9b469ee508
Tearliner,0pLH4lklRk1JmFIkW5A7Si,37,15527,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb6c30c20bfb3703ce947f7f9b
16,5gjVxMSvUPmjSPX95sl2Sr,36,3869,korean bl ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb5d6936adccfb253a7e98ddf6
Jeon Sang Keun,3uCDicSmenMBtsKb5A51dd,35,36875,"k-pop ballad, korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b273144db40c562b2122358ae349
Park Hyungsik,63CIh5694oJLXgtyXkp92Z,36,99338,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b273c5c10f6cecae99a6c43f87d9
Ha Hyun Woo,5EXYPAGnOxvyTstoykxKd3,35,27035,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273a99b40ff1a1b414586c0b0a3
SAya,0Twk7swVpScH341g40BIbO,38,45439,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273e4bf3c3a154665a9ab6406f5
Kwak Jin Eon,4xQ4GjBomHvTRL1GO624zd,34,30719,"k-indie, korean ost, korean pop",korean ost,https://i.scdn.co/image/ab6761610000e5eb61843b17d19d562a12cbc1db
Fromm,4ht1mwP4ouSu79jOOktCY3,33,48466,"k-indie, korean ost",korean ost,https://i.scdn.co/image/ab6761610000e5eb1da18e4620e9a66319fa37cb
Park Shin Hye,1jUVx4fQN8lXNu0ICnP34M,36,64962,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb993f803b0499ed94150fef50
Kim Ji Woong,30LUdvc9y5ZsHLAUy14shd,34,13042,korean bl ost,korean ost,https://i.scdn.co/image/ab67616d0000b2739d551a160ed54277f5f2fa8a
Han Seungwoo,2RSsuFG2pkU9sGZ85UzFgl,31,135481,"k-pop, korean ost",korean ost,https://i.scdn.co/image/ab6761610000e5eb92ab995601ec23c546f70b03
Kim Yeonji,220c8fiYAk89nqAgw4x4z4,34,30957,"k-pop, korean ost, korean pop",korean ost,https://i.scdn.co/image/ab6761610000e5eb1a34702e19323de20b3810b0
YONGZOO,4bpY9pKx3mCQXZFO4RqsDb,33,12905,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb51cb36a5d2a86b24d8a343ad
Jang Keun-suk,3OOtuve788y64B4qKtZoci,34,64955,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eba9e6b99c1e15265e14df22a5
Yangpa,05Tt2bRgkP3yY2TnpRMvpS,29,12839,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab6761610000e5eb7dcc85d5d3089849091fc0b4
2nd Moon,0ow4yj7rgcQbH8fGkHZyLP,30,6530,"joseon pop, korean ost",korean ost,https://i.scdn.co/image/ab67616d0000b273d91806a11f1b2a2c1af6da6e
Sung Hoon,1pkzOJ2c68xoLfWUfMtdMJ,33,33167,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b273a122dd430787b7c48aca5041
Lim Ha Young,3H3UP5t4gJHaGUYP6p7WBN,30,2235,korean ost,korean ost,
Gaemi,40yhtwh7I0fHUlcL80rAdp,30,2225,"korean ost, korean soundtrack",korean ost,https://i.scdn.co/image/ab67616d0000b273d0fcd992648b0f51e58c2d28
Hye Seung Nam,0GbJRuArc626ST7U1LKdXT,28,1394,korean ost,korean ost,
Lee Nyeom,1sICrpjblLnT3YlWUWpXBO,31,6424,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273a05dd40a1290380ef4ce8da0
Hajin,7KZnYmjUlqcJ8Hozbg64Lu,32,16347,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5ebb0ce551caef08d3c0d832ece
THE VANE,2zWjCnsFalXdhQ2jxb29Hw,32,14116,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273391d330748c8a13f27c9b975
Ji Pyeong Kwon,25VNuSrLKKvZnYjGGLhcNM,28,5239,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273aa2241829bf3af63925f0fb4
JUNIEL,0F8gvxccUYPndXVsyLmCi6,31,42493,"k-pop, korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b27377f34df78ed8aa8aa4c26140
Josh Daniel,2a2d2tEf1DleP1l10YZutF,28,29214,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5ebbd0246fe06fc6dd59202324e
Jung Yup,4WMs26vY2z4DWUmWnDVaYP,30,20533,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab6761610000e5eb82a6e50614b4abc84450e1e6
Oscar Dunbar,7h8ac6sOa2cH1sANLaRDz5,29,3003,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5ebdb966330ade0eb4aeb4b53f6
Moon Sung Nam,1EN3quH63xsN45pzTisxeS,28,6552,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273d10a3a9b446dc68cce8835a3
Savina & Drones,15sNY2hbxc4Vu8hI96mDt7,30,14082,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5ebda0df3b361a15acb6318bf39
Seol Hoseung (SURL),74eigHxPC6nhip2jnAili4,30,2727,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b27306f61787366a2a771a3cfb85
Kim So-hee,3Tu9nOmJPyDU0iMigimme3,30,4969,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b2735540a02efede2693ac5793a7
LIM YEON,4xF1D2cjWYquezD4TEx8DU,30,2342,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b2731c0a6056e4a1dd31fd6a9c2f
Kim Kyoung Hee,1stjkGGI9eHk01Bp0Zx1YP,29,1914,korean ost,korean ost,
Oh Joon Sung,16VNzbjxYKDtcImgqFKPfo,28,5913,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273a5b199260a7b718c55a302ec
Lee Chan Sol,7E09MibBCbxOQjZDdCx6q8,29,7966,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b27302cab64451025adafc06db65
Drew Ryan Scott,7GtV7O7a4kZXxMGH9rqgvo,26,8467,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273923c030be63475487252b1f5
Hwanhee,4ezpY3tmP9KtaOOnWpDmIp,25,27269,"korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b273da344c74940bb4827fcba6c5
Oh Jun Sung,0GXRduCzCfSSmaZjR3I2gr,27,6782,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b27397315591d70917476bcf6ec9
HEN,3Cit2bKhLzwUJPmP6jnXDC,27,3002,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb1acce3633388bf13b49592f5
HYUN BIN,7u0vBjg2cyEOum1UzgH8W6,28,7257,korean ost,korean ost,
Jung Sae-Rin,36gGwkKOp8Vb24UH8eE16C,25,2995,"korean ost, korean soundtrack",korean ost,
Choi In Hee,4iIbNM5UxKfUgAv7z0cn9g,26,1353,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b2735df2589a1fe058bc2f0cbc96
YOON SEO BIN,4w5qfefpoHKBZ4rkCt42cW,26,14437,korean bl ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb894b2491029f7768df5dd8ed
Choi Cheol-ho,4JHrZiLF1dGhg9JQuCuCYD,27,1930,korean ost,korean ost,
Every Single Day,3tom6Rd7yUEki2wWIADtfJ,28,13503,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb71a1defb204d3f3264bfb9c5
KWON SOON IL,1e7AZDBG64lv62iUtQ6nTf,25,3861,korean bl ost,korean ost,https://i.scdn.co/image/ab6761610000e5ebaf7d25d9d1d8282dd403e0c6
Oh Hye Joo,1fneobpsKEYwpsI9inK6FP,25,709,korean ost,korean ost,
Lee Yun Ji,1dKNPccLLzE4YURnf2ab99,23,1518,korean ost,korean ost,
Yuna,0kBGpEdFPbsrVkFgUQ1RQv,26,7094,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b2734c93a88e517425657acb04e8
Fara Effect,682MFSI41CFL9Sxvbmxlqb,23,1405,korean ost,korean ost,
Park Seo Jun,05Ta10euNWSfTmji1LrIIZ,27,59526,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273eec73e971a0ab17b52b185d8
Studio Curiosity,0ZrVA7N1b9wS7wKd4js24J,22,3461,korean ost,korean ost,
Yoo Jong Hyun,5Yenux3VVL9OHj5qiynnAn,22,789,korean ost,korean ost,
RUNY,3Gqep11q40qGtYbAWy20t8,23,7301,korean bl ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb7e083e93a48c658cfe182f7f
Sonnet,2RtkJZ5bHvyy1g3tHxfv0B,22,13276,korean ost,korean ost,https://i.scdn.co/image/ab6761610000e5eb67f71cc4cdbc2d8e512bcf0e
SONG YUVIN,5bO0Iy0ozHhSelVBOttCyT,24,14537,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b27375a9a563916f74f6497d5009
U-mb5,0hyILaPy503WJuRm1lqOzo,24,5814,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b273ceb38ae68cd95b56fa170f43
KANG IN SOO,2bk4uep2Sq0O7jCx3vJghg,20,6897,korean bl ost,korean ost,https://i.scdn.co/image/ab67616d0000b27326cce612a2ae53334b30a4ed
LEE SANG,2kX0R8m1oPYgVxnxf9jhnk,20,4010,korean bl ost,korean ost,https://i.scdn.co/image/ab67616d0000b27326cce612a2ae53334b30a4ed
THE ADE,60ftnqC2sZGUXDqElMPvTy,21,14480,"k-pop ballad, korean ost, korean pop",korean ost,https://i.scdn.co/image/ab67616d0000b273e24f2e2360cf6c92cc7df460
Poetic Narrator,5LkR25p8z9zlJpkwJP5M1o,21,2762,korean ost,korean ost,https://i.scdn.co/image/ab67616d0000b27341301e9ffa3753953ff28ff5
Johnny,7oWUU7t60DhuzG3vjs7HV6,19,2840,korean bl ost,korean ost,https://i.scdn.co/image/ab67616d0000b2735f9c341a556a1548abef0622
wave to earth,5069JTmv5ZDyPeZaCCXiCg,75,2955412,korean city pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb35f487d9b8e8cd6d7f321980
Loco,2e4G04F77jxVuDYo44TCSm,71,469030,"k-pop, k-rap, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb29971b8d9d19fef176338e4a
Jay Park,4XDi67ZENZcbfKnvMnTYsI,66,2118957,"k-pop, k-rap, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eba2e3fa38d1dab9121b003be2
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,66,1556589,"k-pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb846662aa85d520b2442d3cd5
ZICO,4XpUIb8uuNlIWVKmgKZXC0,67,1561928,"k-pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5ebbc333412dcb39d8ef2bd91cc
Crush,6aLdhHUqgdKE86xbtNmY8g,65,1218612,"k-pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5ebf5ef01e430d31a4b0680126f
DEAN,3eCd0TZrBPm2n9cDG6yWfF,61,1473099,"k-pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb0380068b5097515265c51f4b
TAEYANG,6udveWUgX4vu75FF0DTrXV,63,1434778,"k-pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb496189630cd3cb0c7b593fee
YOON MIRAE,1Do4bSzfUl0KWL9r1fITu0,64,291319,"k-pop, korean ost, korean pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb1787f6596afa03df2d44af87
HWASA,7bmYpVgQub656uNTu6qGNQ,61,5125394,"k-pop, korean talent show",korean pop,https://i.scdn.co/image/ab6761610000e5eb3977b843704948c0253b0a7d
HEIZE,5dCvSnVduaFleCnyy98JMo,60,1163506,"k-pop, korean pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb56c617b7ca5ab250de5f8575
WOOSUNG,5LHu1iF8m0XtRBEJbbwSoo,59,777970,"k-pop, korean ost",korean pop,https://i.scdn.co/image/ab6761610000e5eb6030f28e5236ab125c73e255
Epik High,5snNHNlYT2UrtZo5HCJkiw,56,744967,"k-pop, k-rap, korean old school hip hop",korean pop,https://i.scdn.co/image/ab6761610000e5eba97e66a1bdea539a7b364333
Zion.T,5HenzRvMtSrgtvU16XAoby,56,617259,"k-pop, k-rap, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb2399cb22b73eff59dcbc26d5
Sam Kim,4BBN286rBKyCWsSPq2cxYO,57,458660,"k-pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb18c434d49d7d2f82199fde6d
HYOLYN,78sJswwVn4P8aEhkF4K6fQ,56,803498,"k-pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eba8688002f2f5653c40d8a413
Yerin Baek,6dhfy4ByARPJdPtMyrUYJK,56,639451,korean pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb28f845b9a1c6e8bccb255f0c
The Black Skirts,6WeDO4GynFmK4OxwkBzMW8,56,385611,"k-indie, k-rock, korean dream pop, korean indie rock",korean pop,https://i.scdn.co/image/ab6761610000e5eb8609536d21beed6769d09d7f
WOODZ,6y9nlaoynxSvoTGY09Vdcy,54,800182,"k-pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb4b4f4e41ade4e4d1216ef20a
WENDY,0FRUZvZNPzM3YJMABJxf2K,55,935215,"k-pop, korean pop",korean pop,https://i.scdn.co/image/ab6761610000e5ebeb30a593572712cb0a32a645
Younha,6GwM5CHqhWXzG3l5kzRSAS,54,455036,korean pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb07e843e8acb46421454988af
DAVICHI,4z6yrDz5GfKXkeQZjOaZdq,56,691931,"k-pop, korean pop",korean pop,https://i.scdn.co/image/ab6761610000e5eb20f226055d57726df0796a73
dosii,41lcf5k3PkUdxupYLkcjCd,49,159431,korean city pop,korean pop,https://i.scdn.co/image/ab6761610000e5eba89e9e2dcd0a0b294fa96eb3
Block B,4RnezwRV7VBJUCI1S0AE5u,51,980407,"k-pop, k-pop boy group, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5ebebb34ddba4e4ef87dbb92728
Paul Kim,4qRXrzUmdy3p33lgvJEzdv,53,282654,korean pop,korean pop,https://i.scdn.co/image/ab6761610000e5ebbe6b2d50cbd259af2c51fd62
SURAN,1mORehSVEd7lcaT2d7Sl2K,51,1031419,"k-pop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb7e6641ca1d8e86529cccdd32
DANIEL,1eZ0sjIrNuSNiZSfjTYgi6,50,129925,korean dream pop,korean pop,https://i.scdn.co/image/ab6761610000e5ebc1f0e567028be128bdee4c3a
george,2pRZp2WxvnWWiSPcSSYkNV,51,132424,korean city pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb93c26a2642ad8f88ce9d5b37
HUS,23m7tUHLULVyBAAIYHbsgT,47,42924,"k-indie, korean city pop",korean pop,https://i.scdn.co/image/ab6761610000e5eb67e8546fa880b0ecdf91c332
SUMIN,0K4MGKGmjtdIE0W3GkGmyU,49,72769,"korean city pop, korean electropop, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb4b924be9b846ac20bfecc676
K.Will,1XNC9ksvgXeD1xRJruSA5t,52,361687,"k-pop, korean pop",korean pop,https://i.scdn.co/image/ab67616d0000b273cc99365d2107af75c86d42f7
OHHYUK,68TCVp5t1Dxi2TvNuYoYK0,48,79631,korean pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb9c3adf86cd1aadc015ae2d64
Whee In,0BqRGrwqndrtNkojXiqIzL,50,925229,"k-pop, korean ost",korean pop,https://i.scdn.co/image/ab6761610000e5ebb8997aa3a0038f3deafd5706
Sung Si Kyung,7jFUYMpMUBDL4JQtMZ5ilc,51,255127,korean pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb1f6cf5579e018ef3c51887fd
Kim Na Young,4dvmLXorXADxVq8EcySEWk,53,201824,korean pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb8a71d3c725359b266280dabe
Stella Jang,2Y9AUayH5pyZpVfkDYDfJV,49,223583,korean city pop,korean pop,https://i.scdn.co/image/ab6761610000e5ebd8d5d7125f4fbe0dea0b4646
The Poles,7isCii8IZOBPInAYFn2n5Q,47,158096,"bedroom r&b, korean dream pop, korean indie rock",korean pop,https://i.scdn.co/image/ab6761610000e5eba814f756d51a20078002d292
MeloMance,6k4r73Wq8nhkCDoUsECL1e,52,282089,"k-pop, korean pop",korean pop,https://i.scdn.co/image/ab6761610000e5ebd89424b602251312223edd8f
SE SO NEON,07OePkse2fcvU9wlVftNMl,45,224195,"k-indie, korean city pop, korean indie rock",korean pop,https://i.scdn.co/image/ab6761610000e5eb09f78a42472e3acbb4975407
Simon Dominic,57W9ikVc6O2wLDtmclSjvN,48,472252,"k-pop, k-rap, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5ebec8a92d94f16b1bb3edabbba
Kim Jong Wan of NELL,7ksQJtsXSRSrI5306UwIgH,51,42402,"korean ost, korean pop",korean pop,https://i.scdn.co/image/ab67616d0000b2739995021c07c42df413c64743
Tablo,3NdOtTPPaXrCyC7Lpmzyhv,47,229752,"k-pop, k-rap, korean r&b",korean pop,https://i.scdn.co/image/ab6761610000e5eb2ae0c418642876b7342964e8
Jung Seung Hwan,7l8rOFwZFQ3G0sgZ7gjGng,51,248967,korean pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb85a496c66e16a2986095ee4d
CLC,6QyO41KctzGc70mVaVnXQO,48,1270187,"k-pop, k-pop girl group, korean city pop",korean pop,https://i.scdn.co/image/ab6761610000e5eb123f438003920eced08e348d
Gummy,0hRHbwZ0xSwfVHl4FTv7jq,52,314829,"k-pop, korean pop",korean pop,https://i.scdn.co/image/ab67616d0000b273a2b9d33218ab66023556eda8
"Car, the garden",7c1HgFDe8ogy5NOZ1ANCJQ,50,187435,"k-indie, korean pop",korean pop,https://i.scdn.co/image/ab6761610000e5eb60207000aebdb42a66f6880e
Lyn,1A6WCseWiK22oxqodg7vcy,50,253401,korean pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb6544fa2cc3e5b6094c21e768
YUKIKA,4RfI1z9u2xIc5Qnqac4JbO,42,151094,korean city pop,korean pop,https://i.scdn.co/image/ab6761610000e5eb72f8abb4e1d34336c60fd338
Roy Kim,3ErHVJMsxTq2lLSmnONBm9,49,284139,korean pop,korean pop,https://i.scdn.co/image/ab6761610000e5ebc4a8c2e38e528718f7470d86
Primary,4QDcs3XrA8uHUZ7Xt9Ytep,46,97095,"k-indie, k-rap, korean city pop",korean pop,https://i.scdn.co/image/ab67616d0000b27330b6adc29d752c16f25ff834
Lee Moon Sae,2eVlgLy3Aym09gM3dqx6cq,44,163270,"classic korean pop, korean pop",korean pop,https://i.scdn.co/image/ab67616d0000b273cc1386a402d65b68ff748bc0
Baek Ji Young,3l0MJ9LCiBlMyOMaz485Q5,47,149836,korean pop,korean pop,https://i.scdn.co/image/ab6772690000c46cfee15579498577836894861e
Sunwoojunga,04L3elxyr0XFua2Ek3domW,46,119875,"k-indie, korean pop",korean pop,https://i.scdn.co/image/ab6761610000e5ebaf3ae624d46473f6f21f116f
